ID	MonsterName	HeadIcon	ModelID	walkAnimName	IdleAnimName	HurtAnimName	HurtAnimTime	DieAnimName	ShowAniName	DropOutID	movespeed	Radius	hp	lv	power	att	def	hprecover	crit	critdamage	ignoredef	hpabsorb	tough	IsOnlyDamageValue	BloodHight	AttackList	SkillList	AIConfig	VisableArea
Mon_wxg_00	伪箱怪		Mon_wxg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	180	1		18	5	0	10	18	0	0	10	FALSE	-0.05	siyao	kuizeng		
Mon_wxg_01	伪箱怪		Mon_wxg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	256	2		26	8	0	18	26	0	0	18	FALSE	-0.05	siyao	kuizeng		
Mon_wxg_02	伪箱怪		Mon_wxg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	331	3		34	11	0	26	34	0	0	26	FALSE	-0.05	siyao	kuizeng		
Mon_wxg_03	伪箱怪		Mon_wxg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	407	4		42	14	0	34	42	0	0	34	FALSE	-0.05	siyao	kuizeng		
Mon_wxg_04	伪箱怪		Mon_wxg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	482	5		50	17	0	42	50	0	0	42	FALSE	-0.05	siyao	kuizeng		
Mon_wxg_05	伪箱怪		Mon_wxg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	812	6		60	36	0	62	60	0	0	62	FALSE	-0.05	siyao	kuizeng		
Mon_wxg_06	伪箱怪		Mon_wxg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	1322	7		82	55	0	82	82	0	0	82	FALSE	-0.05	siyao	kuizeng		
Mon_wxg_07	伪箱怪		Mon_wxg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	1932	8		123	74	0	102	123	0	0	102	FALSE	-0.05	siyao	kuizeng		
Mon_wxg_08	伪箱怪		Mon_wxg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	2582	9		145	93	0	122	145	0	0	122	FALSE	-0.05	siyao	kuizeng		
Mon_wxg_09	伪箱怪		Mon_wxg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	3300	10		170	112	0	142	170	0	0	142	FALSE	-0.05	siyao	kuizeng		
Mon_wxg_10	伪箱怪		Mon_wxg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	4484	11		220	142	0	191	220	0	0	191	FALSE	-0.05	siyao	kuizeng		
Mon_wxg_11	伪箱怪		Mon_wxg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	5668	12		270	172	0	240	270	0	0	240	FALSE	-0.05	siyao	kuizeng		
Mon_wxg_12	伪箱怪		Mon_wxg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	6852	13		320	202	0	289	320	0	0	289	FALSE	-0.05	siyao	kuizeng		
Mon_wxg_13	伪箱怪		Mon_wxg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	8036	14		370	232	0	338	370	0	0	338	FALSE	-0.05	siyao	kuizeng		
Mon_wxg_14	伪箱怪		Mon_wxg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	9218	15		420	262	0	387	420	0	0	387	FALSE	-0.05	siyao	kuizeng		
Mon_wxg_15	伪箱怪		Mon_wxg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	11228	16		516	325	0	482	516	0	0	482	FALSE	-0.05	siyao	kuizeng		
Mon_wxg_16	伪箱怪		Mon_wxg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	13238	17		612	388	0	577	612	0	0	577	FALSE	-0.05	siyao	kuizeng		
Mon_wxg_17	伪箱怪		Mon_wxg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	15248	18		708	451	0	672	708	0	0	672	FALSE	-0.05	siyao	kuizeng		
Mon_wxg_18	伪箱怪		Mon_wxg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	17258	19		804	514	0	767	804	0	0	767	FALSE	-0.05	siyao	kuizeng		
Mon_wxg_19	伪箱怪		Mon_wxg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	19268	20		900	580	0	860	900	0	0	860	FALSE	-0.05	siyao	kuizeng		
Mon_wxg_20	伪箱怪		Mon_wxg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	21819	21		1020	664	0	948	1020	0	0	948	FALSE	-0.05	siyao	kuizeng		
Mon_wxg_21	伪箱怪		Mon_wxg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	25370	22		1170	763	0	1056	1170	0	0	1056	FALSE	-0.05	siyao	kuizeng		
Mon_wxg_22	伪箱怪		Mon_wxg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	29921	23		1350	877	0	1184	1350	0	0	1184	FALSE	-0.05	siyao	kuizeng		
Mon_wxg_23	伪箱怪		Mon_wxg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	35472	24		1560	1006	0	1332	1560	0	0	1332	FALSE	-0.05	siyao	kuizeng		
Mon_wxg_24	伪箱怪		Mon_wxg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	42021	25		1800	1150	0	1500	1800	0	0	1500	FALSE	-0.05	siyao	kuizeng		
Mon_wlys_00	亡灵勇士		Mon_wlys_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	480	1		18	8	2	10	18	0	0	10	FALSE	-0.05	mengpi	shunpizhan|wanglingyongshu_chongfeng		
Mon_wlys_01	亡灵勇士		Mon_wlys_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	627	2		21	12	5	18	21	0	0	18	FALSE	-0.05	mengpi	shunpizhan|wanglingyongshu_chongfeng		
Mon_wlys_02	亡灵勇士		Mon_wlys_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	774	3		24	16	8	26	24	0	0	26	FALSE	-0.05	mengpi	shunpizhan|wanglingyongshu_chongfeng		
Mon_wlys_03	亡灵勇士		Mon_wlys_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	921	4		27	20	11	34	27	0	0	34	FALSE	-0.05	mengpi	shunpizhan|wanglingyongshu_chongfeng		
Mon_wlys_04	亡灵勇士		Mon_wlys_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	1018	5		30	24	14	42	30	0	0	42	FALSE	-0.05	mengpi	shunpizhan|wanglingyongshu_chongfeng		
Mon_wlys_05	亡灵勇士		Mon_wlys_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	1934	6		54	41	24	62	54	0	0	62	FALSE	-0.05	mengpi	shunpizhan|wanglingyongshu_chongfeng		
Mon_wlys_06	亡灵勇士		Mon_wlys_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	3052	7		78	58	34	82	78	0	0	82	FALSE	-0.05	mengpi	shunpizhan|wanglingyongshu_chongfeng		
Mon_wlys_07	亡灵勇士		Mon_wlys_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	4267	8		102	75	44	102	102	0	0	102	FALSE	-0.05	mengpi	shunpizhan|wanglingyongshu_chongfeng		
Mon_wlys_08	亡灵勇士		Mon_wlys_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	5634	9		126	92	54	122	126	0	0	122	FALSE	-0.05	mengpi	shunpizhan|wanglingyongshu_chongfeng		
Mon_wlys_09	亡灵勇士		Mon_wlys_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	7147	10		150	112	64	142	150	0	0	142	FALSE	-0.05	mengpi	shunpizhan|wanglingyongshu_chongfeng		
Mon_wlys_10	亡灵勇士		Mon_wlys_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	8760	11		192	147	96	191	192	0	0	191	FALSE	-0.05	mengpi	shunpizhan|wanglingyongshu_chongfeng		
Mon_wlys_11	亡灵勇士		Mon_wlys_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	10597	12		234	182	128	240	234	0	0	240	FALSE	-0.05	mengpi	shunpizhan|wanglingyongshu_chongfeng		
Mon_wlys_12	亡灵勇士		Mon_wlys_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	12660	13		276	217	160	289	276	0	0	289	FALSE	-0.05	mengpi	shunpizhan|wanglingyongshu_chongfeng		
Mon_wlys_13	亡灵勇士		Mon_wlys_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	14947	14		318	252	192	338	318	0	0	338	FALSE	-0.05	mengpi	shunpizhan|wanglingyongshu_chongfeng		
Mon_wlys_14	亡灵勇士		Mon_wlys_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	17463	15		360	286	224	387	360	0	0	387	FALSE	-0.05	mengpi	shunpizhan|wanglingyongshu_chongfeng		
Mon_wlys_15	亡灵勇士		Mon_wlys_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	20655	16		444	344	263	482	444	0	0	482	FALSE	-0.05	mengpi	shunpizhan|wanglingyongshu_chongfeng		
Mon_wlys_16	亡灵勇士		Mon_wlys_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	24297	17		528	402	302	577	528	0	0	577	FALSE	-0.05	mengpi	shunpizhan|wanglingyongshu_chongfeng		
Mon_wlys_17	亡灵勇士		Mon_wlys_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	28389	18		612	460	341	672	612	0	0	672	FALSE	-0.05	mengpi	shunpizhan|wanglingyongshu_chongfeng		
Mon_wlys_18	亡灵勇士		Mon_wlys_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	32931	19		696	518	380	767	696	0	0	767	FALSE	-0.05	mengpi	shunpizhan|wanglingyongshu_chongfeng		
Mon_wlys_19	亡灵勇士		Mon_wlys_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	37924	20		780	578	419	860	780	0	0	860	FALSE	-0.05	mengpi	shunpizhan|wanglingyongshu_chongfeng		
Mon_wlys_20	亡灵勇士		Mon_wlys_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	43427	21		888	684	469	948	888	0	0	948	FALSE	-0.05	mengpi	shunpizhan|wanglingyongshu_chongfeng		
Mon_wlys_21	亡灵勇士		Mon_wlys_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	50430	22		1016	805	534	1056	1016	0	0	1056	FALSE	-0.05	mengpi	shunpizhan|wanglingyongshu_chongfeng		
Mon_wlys_22	亡灵勇士		Mon_wlys_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	58933	23		1164	941	614	1184	1164	0	0	1184	FALSE	-0.05	mengpi	shunpizhan|wanglingyongshu_chongfeng		
Mon_wlys_23	亡灵勇士		Mon_wlys_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	68936	24		1342	1092	709	1332	1342	0	0	1332	FALSE	-0.05	mengpi	shunpizhan|wanglingyongshu_chongfeng		
Mon_wlys_24	亡灵勇士		Mon_wlys_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	80438	25		1520	1260	821	1500	1520	0	0	1500	FALSE	-0.05	mengpi	shunpizhan|wanglingyongshu_chongfeng		
Mon_xxg_00	吸血鬼		Mon_xxg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	960	1		40	14	2	10	40	0	10	10	FALSE	-0.05	xuebian	xuezhou		
Mon_xxg_01	吸血鬼		Mon_xxg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	1254	2		52	18	5	18	52	0	18	18	FALSE	-0.05	xuebian	xuezhou		
Mon_xxg_02	吸血鬼		Mon_xxg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	1548	3		64	22	8	26	64	0	26	26	FALSE	-0.05	xuebian	xuezhou		
Mon_xxg_03	吸血鬼		Mon_xxg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	1842	4		76	26	11	34	76	0	34	34	FALSE	-0.05	xuebian	xuezhou		
Mon_xxg_04	吸血鬼		Mon_xxg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	2136	5		88	30	14	42	88	0	42	42	FALSE	-0.05	xuebian	xuezhou		
Mon_xxg_05	吸血鬼		Mon_xxg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	3969	6		117	41	24	62	117	0	62	62	FALSE	-0.05	xuebian	xuezhou		
Mon_xxg_06	吸血鬼		Mon_xxg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	6102	7		146	58	34	82	146	0	82	82	FALSE	-0.05	xuebian	xuezhou		
Mon_xxg_07	吸血鬼		Mon_xxg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	8535	8		175	75	44	102	175	0	102	102	FALSE	-0.05	xuebian	xuezhou		
Mon_xxg_08	吸血鬼		Mon_xxg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	11268	9		204	92	54	122	204	0	122	122	FALSE	-0.05	xuebian	xuezhou		
Mon_xxg_09	吸血鬼		Mon_xxg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	14295	10		230	112	64	142	230	0	142	142	FALSE	-0.05	xuebian	xuezhou		
Mon_xxg_10	吸血鬼		Mon_xxg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	17520	11		280	147	96	191	280	0	191	191	FALSE	-0.05	xuebian	xuezhou		
Mon_xxg_11	吸血鬼		Mon_xxg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	21195	12		330	182	128	240	330	0	240	240	FALSE	-0.05	xuebian	xuezhou		
Mon_xxg_12	吸血鬼		Mon_xxg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	25320	13		380	217	160	289	380	0	289	289	FALSE	-0.05	xuebian	xuezhou		
Mon_xxg_13	吸血鬼		Mon_xxg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	29895	14		430	252	192	338	430	0	338	338	FALSE	-0.05	xuebian	xuezhou		
Mon_xxg_14	吸血鬼		Mon_xxg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	34926	15		480	286	224	387	480	0	387	387	FALSE	-0.05	xuebian	xuezhou		
Mon_xxg_15	吸血鬼		Mon_xxg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	41310	16		604	344	263	482	604	0	482	482	FALSE	-0.05	xuebian	xuezhou		
Mon_xxg_16	吸血鬼		Mon_xxg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	48594	17		728	402	302	577	728	0	577	577	FALSE	-0.05	xuebian	xuezhou		
Mon_xxg_17	吸血鬼		Mon_xxg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	56778	18		852	460	341	672	852	0	672	672	FALSE	-0.05	xuebian	xuezhou		
Mon_xxg_18	吸血鬼		Mon_xxg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	65862	19		976	518	380	767	976	0	767	767	FALSE	-0.05	xuebian	xuezhou		
Mon_xxg_19	吸血鬼		Mon_xxg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	75849	20		1100	578	419	860	1100	0	860	860	FALSE	-0.05	xuebian	xuezhou		
Mon_xxg_20	吸血鬼		Mon_xxg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	88854	21		1240	684	469	948	1240	0	948	948	FALSE	-0.05	xuebian	xuezhou		
Mon_xxg_21	吸血鬼		Mon_xxg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	103857	22		1410	805	534	1056	1410	0	1056	1056	FALSE	-0.05	xuebian	xuezhou		
Mon_xxg_22	吸血鬼		Mon_xxg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	120862	23		1610	941	614	1184	1610	0	1184	1184	FALSE	-0.05	xuebian	xuezhou		
Mon_xxg_23	吸血鬼		Mon_xxg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	139865	24		1830	1092	709	1332	1830	0	1332	1332	FALSE	-0.05	xuebian	xuezhou		
Mon_xxg_24	吸血鬼		Mon_xxg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	160875	25		2100	1260	821	1500	2100	0	1500	1500	FALSE	-0.05	xuebian	xuezhou		
Mon_tsz_00	舔舐者		Mon_tsz_00	paobu	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	276	1		45	4	0	10	45	0	0	10	FALSE	-0.05	tianshi			
Mon_tsz_01	舔舐者		Mon_tsz_00	paobu	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	400	2		48	8	0	18	48	0	0	18	FALSE	-0.05	tianshi			
Mon_tsz_02	舔舐者		Mon_tsz_00	paobu	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	526	3		52	12	0	26	52	0	0	26	FALSE	-0.05	tianshi			
Mon_tsz_03	舔舐者		Mon_tsz_00	paobu	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	650	4		55	14	0	34	55	0	0	34	FALSE	-0.05	tianshi			
Mon_tsz_04	舔舐者		Mon_tsz_00	paobu	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	778	5		59	18	0	42	59	0	0	42	FALSE	-0.05	tianshi			
Mon_tsz_05	舔舐者		Mon_tsz_00	paobu	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	850	6		85	23	0	62	85	0	0	62	FALSE	-0.05	tianshi			
Mon_tsz_06	舔舐者		Mon_tsz_00	paobu	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	1350	7		111	36	0	82	111	0	0	82	FALSE	-0.05	tianshi			
Mon_tsz_07	舔舐者		Mon_tsz_00	paobu	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	2080	8		137	49	0	102	137	0	0	102	FALSE	-0.05	tianshi			
Mon_tsz_08	舔舐者		Mon_tsz_00	paobu	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	3140	9		163	62	0	122	163	0	0	122	FALSE	-0.05	tianshi			
Mon_tsz_09	舔舐者		Mon_tsz_00	paobu	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	4169	10		189	75	0	142	189	0	0	142	FALSE	-0.05	tianshi			
Mon_tsz_10	舔舐者		Mon_tsz_00	paobu	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	5519	11		245	105	0	191	245	0	0	191	FALSE	-0.05	tianshi			
Mon_tsz_11	舔舐者		Mon_tsz_00	paobu	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	6869	12		301	135	0	240	301	0	0	240	FALSE	-0.05	tianshi			
Mon_tsz_12	舔舐者		Mon_tsz_00	paobu	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	8219	13		357	165	0	289	357	0	0	289	FALSE	-0.05	tianshi			
Mon_tsz_13	舔舐者		Mon_tsz_00	paobu	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	9569	14		413	195	0	338	413	0	0	338	FALSE	-0.05	tianshi			
Mon_tsz_14	舔舐者		Mon_tsz_00	paobu	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	10919	15		469	225	0	387	469	0	0	387	FALSE	-0.05	tianshi			
Mon_tsz_15	舔舐者		Mon_tsz_00	paobu	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	13476	16		573	271	0	482	573	0	0	482	FALSE	-0.05	tianshi			
Mon_tsz_16	舔舐者		Mon_tsz_00	paobu	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	16033	17		677	317	0	577	677	0	0	577	FALSE	-0.05	tianshi			
Mon_tsz_17	舔舐者		Mon_tsz_00	paobu	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	18590	18		781	363	0	672	781	0	0	672	FALSE	-0.05	tianshi			
Mon_tsz_18	舔舐者		Mon_tsz_00	paobu	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	21147	19		885	409	0	767	885	0	0	767	FALSE	-0.05	tianshi			
Mon_tsz_19	舔舐者		Mon_tsz_00	paobu	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	23704	20		989	455	0	860	989	0	0	860	FALSE	-0.05	tianshi			
Mon_tsz_20	舔舐者		Mon_tsz_00	paobu	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	26259	21		1131	500	0	948	1131	0	0	948	FALSE	-0.05	tianshi			
Mon_tsz_21	舔舐者		Mon_tsz_00	paobu	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	30314	22		1303	560	0	1056	1303	0	0	1056	FALSE	-0.05	tianshi			
Mon_tsz_22	舔舐者		Mon_tsz_00	paobu	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	35869	23		1505	635	0	1184	1505	0	0	1184	FALSE	-0.05	tianshi			
Mon_tsz_23	舔舐者		Mon_tsz_00	paobu	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	42924	24		1737	725	0	1332	1737	0	0	1332	FALSE	-0.05	tianshi			
Mon_tsz_24	舔舐者		Mon_tsz_00	paobu	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	51480	25		1999	829	0	1500	1999	0	0	1500	FALSE	-0.05	tianshi			
Mon_mm_00	魅魔		Mon_mm_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	180	1		45	4	0	10	45	0	0	10	FALSE	-0.05	bianda	meihuo		
Mon_mm_01	魅魔		Mon_mm_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	256	2		48	7	0	18	48	0	0	18	FALSE	-0.05	bianda	meihuo		
Mon_mm_02	魅魔		Mon_mm_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	331	3		52	10	0	26	52	0	0	26	FALSE	-0.05	bianda	meihuo		
Mon_mm_03	魅魔		Mon_mm_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	407	4		55	13	0	34	55	0	0	34	FALSE	-0.05	bianda	meihuo		
Mon_mm_04	魅魔		Mon_mm_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	482	5		59	16	0	42	59	0	0	42	FALSE	-0.05	bianda	meihuo		
Mon_mm_05	魅魔		Mon_mm_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	812	6		85	32	0	62	85	0	0	62	FALSE	-0.05	bianda	meihuo		
Mon_mm_06	魅魔		Mon_mm_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	1322	7		111	48	0	82	111	0	0	82	FALSE	-0.05	bianda	meihuo		
Mon_mm_07	魅魔		Mon_mm_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	1932	8		137	64	0	102	137	0	0	102	FALSE	-0.05	bianda	meihuo		
Mon_mm_08	魅魔		Mon_mm_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	2582	9		163	80	0	122	163	0	0	122	FALSE	-0.05	bianda	meihuo		
Mon_mm_09	魅魔		Mon_mm_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	3300	10		189	96	0	142	189	0	0	142	FALSE	-0.05	bianda	meihuo		
Mon_mm_10	魅魔		Mon_mm_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	4484	11		245	132	0	191	245	0	0	191	FALSE	-0.05	bianda	meihuo		
Mon_mm_11	魅魔		Mon_mm_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	5668	12		301	168	0	240	301	0	0	240	FALSE	-0.05	bianda	meihuo		
Mon_mm_12	魅魔		Mon_mm_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	6852	13		357	204	0	289	357	0	0	289	FALSE	-0.05	bianda	meihuo		
Mon_mm_13	魅魔		Mon_mm_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	8036	14		413	240	0	338	413	0	0	338	FALSE	-0.05	bianda	meihuo		
Mon_mm_14	魅魔		Mon_mm_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	9218	15		469	276	0	387	469	0	0	387	FALSE	-0.05	bianda	meihuo		
Mon_mm_15	魅魔		Mon_mm_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	11228	16		573	338	0	482	573	0	0	482	FALSE	-0.05	bianda	meihuo		
Mon_mm_16	魅魔		Mon_mm_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	13238	17		677	400	0	577	677	0	0	577	FALSE	-0.05	bianda	meihuo		
Mon_mm_17	魅魔		Mon_mm_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	15248	18		781	462	0	672	781	0	0	672	FALSE	-0.05	bianda	meihuo		
Mon_mm_18	魅魔		Mon_mm_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	17258	19		885	524	0	767	885	0	0	767	FALSE	-0.05	bianda	meihuo		
Mon_mm_19	魅魔		Mon_mm_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	19268	20		989	586	0	860	989	0	0	860	FALSE	-0.05	bianda	meihuo		
Mon_mm_20	魅魔		Mon_mm_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	21819	21		1131	641	0	948	1131	0	0	948	FALSE	-0.05	bianda	meihuo		
Mon_mm_21	魅魔		Mon_mm_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	25370	22		1303	716	0	1056	1303	0	0	1056	FALSE	-0.05	bianda	meihuo		
Mon_mm_22	魅魔		Mon_mm_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	29921	23		1505	811	0	1184	1505	0	0	1184	FALSE	-0.05	bianda	meihuo		
Mon_mm_23	魅魔		Mon_mm_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	35472	24		1737	926	0	1332	1737	0	0	1332	FALSE	-0.05	bianda	meihuo		
Mon_mm_24	魅魔		Mon_mm_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	42021	25		1999	1058	0	1500	1999	0	0	1500	FALSE	-0.05	bianda	meihuo		
Mon_ldg_00	榴弹怪		Mon_ldg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	180	1		18	4	0	10	18	0	0	10	FALSE	-0.05	liudanguai_zibao			
Mon_ldg_01	榴弹怪		Mon_ldg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	256	2		21	7	0	18	21	0	0	18	FALSE	-0.05	liudanguai_zibao			
Mon_ldg_02	榴弹怪		Mon_ldg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	331	3		24	10	0	26	24	0	0	26	FALSE	-0.05	liudanguai_zibao			
Mon_ldg_03	榴弹怪		Mon_ldg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	407	4		27	13	0	34	27	0	0	34	FALSE	-0.05	liudanguai_zibao			
Mon_ldg_04	榴弹怪		Mon_ldg_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	482	5		30	16	0	42	30	0	0	42	FALSE	-0.05	liudanguai_zibao			
